FrameNumber,ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,CamX,CamY,CamZ,CamPitch,CamYaw,CamRoll,WorldSizeX,WorldSizeY,WorldSizeZ
429,BP_To_toilet4_2_SM_To_toilet_lid,StaticMesh_SM_To_toilet_lid,0,1217,151,1228,151,11,652.589,1559.907,412.575,754.321,1621.721,485.474,3.856,-101.272,0.000,35.536,42.570,2.252
430,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,331,998,691,1196,360,198,721.539,1541.012,444.493,755.653,1621.456,484.330,6.427,-101.215,0.000,31.393,19.562,7.334
430,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,965,259,1228,259,263,652.641,1552.318,407.025,755.653,1621.456,484.330,6.427,-101.215,0.000,39.409,61.626,74.231
431,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,301,1039,677,1228,376,189,721.539,1541.012,444.493,757.066,1621.177,483.290,9.338,-101.147,-0.000,31.393,19.562,7.334
431,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,1006,237,1228,237,222,652.641,1552.318,407.025,757.066,1621.177,483.290,9.338,-101.147,-0.000,39.409,61.626,74.231
432,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,270,1081,664,1228,394,147,721.539,1541.012,444.493,758.374,1620.920,482.481,12.118,-101.077,-0.000,31.393,19.562,7.334
432,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,1049,213,1228,213,179,652.641,1552.318,407.025,758.374,1620.920,482.481,12.118,-101.077,-0.000,39.409,61.626,74.231
433,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,236,1126,649,1228,413,102,721.539,1541.012,444.493,759.667,1620.668,481.844,14.849,-101.000,0.000,31.393,19.562,7.334
433,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,1094,188,1228,188,134,652.641,1552.318,407.025,759.667,1620.668,481.844,14.849,-101.000,0.000,39.409,61.626,74.231
434,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,200,1172,634,1228,434,56,721.539,1541.012,444.493,760.913,1620.427,481.353,17.400,-100.920,0.000,31.393,19.562,7.334
434,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,1139,161,1228,161,89,652.641,1552.318,407.025,760.913,1620.427,481.353,17.400,-100.920,0.000,39.409,61.626,74.231
435,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,158,1217,615,1228,457,11,721.539,1541.012,444.493,762.341,1620.152,480.163,20.135,-100.819,0.000,31.393,19.562,7.334
444,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,0,1205,467,1228,467,23,721.539,1541.012,444.493,774.349,1617.980,470.935,24.476,-99.555,0.000,31.393,19.562,7.334
445,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,0,1174,454,1228,454,54,721.539,1541.012,444.493,775.713,1617.752,471.866,22.459,-99.355,0.000,31.393,19.562,7.334
446,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,0,1139,444,1228,444,89,721.539,1541.012,444.493,777.010,1617.541,472.937,20.080,-99.152,0.000,31.393,19.562,7.334
447,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,0,1097,434,1228,434,131,721.539,1541.012,444.493,778.370,1617.325,474.227,17.145,-98.924,-0.000,31.393,19.562,7.334
448,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,0,1056,426,1228,426,172,721.539,1541.012,444.493,779.613,1617.132,475.522,14.109,-98.702,-0.000,31.393,19.562,7.334
449,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,0,1011,419,1199,419,188,721.539,1541.012,444.493,780.867,1616.943,476.916,10.753,-98.464,0.000,31.393,19.562,7.334
450,SM_To_soap6_162_SM_To_soap,StaticMesh_SM_To_soap,1365,714,1392,946,27,232,843.693,1535.227,468.233,782.253,1616.740,478.528,6.768,-98.183,0.000,10.982,10.982,18.792
450,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,0,961,411,1140,411,179,721.539,1541.012,444.493,782.253,1616.740,478.528,6.768,-98.183,0.000,31.393,19.562,7.334
451,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,1164,736,1392,1228,228,492,875.286,1549.423,420.327,783.467,1616.568,479.980,3.104,-97.921,-0.000,100.865,57.257,100.672
451,SM_To_soap6_162_SM_To_soap,StaticMesh_SM_To_soap,1343,679,1392,905,49,226,843.693,1535.227,468.233,783.467,1616.568,479.980,3.104,-97.921,-0.000,10.982,10.982,18.792
451,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,0,917,404,1088,404,171,721.539,1541.012,444.493,783.467,1616.568,479.980,3.104,-97.921,-0.000,31.393,19.562,7.334
451,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,899,5,1228,5,329,652.641,1552.318,407.025,783.467,1616.568,479.980,3.104,-97.921,-0.000,39.409,61.626,74.231
452,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,1136,696,1392,1228,256,532,875.286,1549.423,420.327,784.835,1616.382,481.496,-0.769,-97.606,0.000,100.865,57.257,100.672
452,SM_To_soap6_162_SM_To_soap,StaticMesh_SM_To_soap,1318,641,1392,863,74,222,843.693,1535.227,468.233,784.835,1616.382,481.496,-0.769,-97.606,0.000,10.982,10.982,18.792
452,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,0,871,395,1037,395,166,721.539,1541.012,444.493,784.835,1616.382,481.496,-0.769,-97.606,0.000,31.393,19.562,7.334
452,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,853,11,1228,11,375,652.641,1552.318,407.025,784.835,1616.382,481.496,-0.769,-97.606,0.000,39.409,61.626,74.231
453,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,1088,658,1392,1228,304,570,875.286,1549.423,420.327,786.222,1616.200,482.968,-4.530,-97.263,-0.000,100.865,57.257,100.672
453,SM_To_soap6_162_SM_To_soap,StaticMesh_SM_To_soap,1287,605,1392,823,105,218,843.693,1535.227,468.233,786.222,1616.200,482.968,-4.530,-97.263,-0.000,10.982,10.982,18.792
453,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,0,829,386,989,386,160,721.539,1541.012,444.493,786.222,1616.200,482.968,-4.530,-97.263,-0.000,31.393,19.562,7.334
453,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,810,35,1228,35,418,652.641,1552.318,407.025,786.222,1616.200,482.968,-4.530,-97.263,-0.000,39.409,61.626,74.231
454,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,1043,617,1392,1228,349,611,875.286,1549.423,420.327,787.755,1616.011,484.583,-8.542,-96.856,0.000,100.865,57.257,100.672
454,BP_To_sink5_2_SM_To_sink_door_L,StaticMesh_SM_To_sink_door_L,1367,1113,1392,1228,25,115,852.559,1575.483,416.702,787.755,1616.011,484.583,-8.542,-96.856,0.000,47.044,5.065,68.427
454,SM_To_soap6_162_SM_To_soap,StaticMesh_SM_To_soap,1255,567,1392,782,137,215,843.693,1535.227,468.233,787.755,1616.011,484.583,-8.542,-96.856,0.000,10.982,10.982,18.792
454,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,0,786,376,942,376,156,721.539,1541.012,444.493,787.755,1616.011,484.583,-8.542,-96.856,0.000,31.393,19.562,7.334
454,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,766,56,1228,56,462,652.641,1552.318,407.025,787.755,1616.011,484.583,-8.542,-96.856,0.000,39.409,61.626,74.231
455,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,1039,613,1392,1228,353,615,875.286,1549.423,420.327,787.906,1615.992,484.742,-8.922,-96.814,0.000,100.865,57.257,100.672
455,BP_To_sink5_2_SM_To_sink_door_L,StaticMesh_SM_To_sink_door_L,1356,1108,1392,1228,36,120,852.559,1575.483,416.702,787.906,1615.992,484.742,-8.922,-96.814,0.000,47.044,5.065,68.427
455,SM_To_soap6_162_SM_To_soap,StaticMesh_SM_To_soap,1252,563,1392,778,140,215,843.693,1535.227,468.233,787.906,1615.992,484.742,-8.922,-96.814,0.000,10.982,10.982,18.792
455,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,0,782,375,937,375,155,721.539,1541.012,444.493,787.906,1615.992,484.742,-8.922,-96.814,0.000,31.393,19.562,7.334
455,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,762,58,1228,58,466,652.641,1552.318,407.025,787.906,1615.992,484.742,-8.922,-96.814,0.000,39.409,61.626,74.231
456,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,984,557,1392,1228,408,671,875.286,1549.423,420.327,790.412,1615.709,487.319,-14.671,-96.068,0.000,100.865,57.257,100.672
456,BP_To_sink5_2_SM_To_sink_door_L,StaticMesh_SM_To_sink_door_L,1211,1034,1392,1228,181,194,852.559,1575.483,416.702,790.412,1615.709,487.319,-14.671,-96.068,0.000,47.044,5.065,68.427
456,SM_To_soap6_162_SM_To_soap,StaticMesh_SM_To_soap,1205,509,1392,721,187,212,843.693,1535.227,468.233,790.412,1615.709,487.319,-14.671,-96.068,0.000,10.982,10.982,18.792
456,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,0,724,355,875,355,151,721.539,1541.012,444.493,790.412,1615.709,487.319,-14.671,-96.068,0.000,31.393,19.562,7.334
456,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,704,75,1228,75,524,652.641,1552.318,407.025,790.412,1615.709,487.319,-14.671,-96.068,0.000,39.409,61.626,74.231
457,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,959,532,1392,1228,433,696,875.286,1549.423,420.327,791.824,1615.565,488.733,-17.305,-95.602,0.000,100.865,57.257,100.672
457,BP_To_sink5_2_SM_To_sink_door_L,StaticMesh_SM_To_sink_door_L,1155,1003,1392,1228,237,225,852.559,1575.483,416.702,791.824,1615.565,488.733,-17.305,-95.602,0.000,47.044,5.065,68.427
457,SM_To_soap6_162_SM_To_soap,StaticMesh_SM_To_soap,1180,486,1392,696,212,210,843.693,1535.227,468.233,791.824,1615.565,488.733,-17.305,-95.602,0.000,10.982,10.982,18.792
457,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,0,700,342,850,342,150,721.539,1541.012,444.493,791.824,1615.565,488.733,-17.305,-95.602,0.000,31.393,19.562,7.334
457,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,680,78,1228,78,548,652.641,1552.318,407.025,791.824,1615.565,488.733,-17.305,-95.602,0.000,39.409,61.626,74.231
458,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,939,516,1392,1228,453,712,875.286,1549.423,420.327,793.137,1615.441,490.027,-19.257,-95.135,0.000,100.865,57.257,100.672
458,BP_To_sink5_2_SM_To_sink_door_L,StaticMesh_SM_To_sink_door_L,1114,983,1392,1228,278,245,852.559,1575.483,416.702,793.137,1615.441,490.027,-19.257,-95.135,0.000,47.044,5.065,68.427
458,SM_To_soap6_162_SM_To_soap,StaticMesh_SM_To_soap,1158,471,1383,680,225,209,843.693,1535.227,468.233,793.137,1615.441,490.027,-19.257,-95.135,0.000,10.982,10.982,18.792
458,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,0,685,328,835,328,150,721.539,1541.012,444.493,793.137,1615.441,490.027,-19.257,-95.135,0.000,31.393,19.562,7.334
458,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,665,76,1228,76,563,652.641,1552.318,407.025,793.137,1615.441,490.027,-19.257,-95.135,0.000,39.409,61.626,74.231
459,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,921,506,1392,1228,471,722,875.286,1549.423,420.327,794.498,1615.325,491.359,-20.715,-94.614,0.000,100.865,57.257,100.672
459,BP_To_sink5_2_SM_To_sink_door_L,StaticMesh_SM_To_sink_door_L,1080,971,1392,1228,312,257,852.559,1575.483,416.702,794.498,1615.325,491.359,-20.715,-94.614,0.000,47.044,5.065,68.427
459,SM_To_soap6_162_SM_To_soap,StaticMesh_SM_To_soap,1134,463,1354,670,220,207,843.693,1535.227,468.233,794.498,1615.325,491.359,-20.715,-94.614,0.000,10.982,10.982,18.792
459,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,0,677,313,827,313,150,721.539,1541.012,444.493,794.498,1615.325,491.359,-20.715,-94.614,0.000,31.393,19.562,7.334
459,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,657,70,1228,70,571,652.641,1552.318,407.025,794.498,1615.325,491.359,-20.715,-94.614,0.000,39.409,61.626,74.231
460,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,906,505,1392,1228,486,723,875.286,1549.423,420.327,795.746,1615.230,492.588,-21.504,-94.100,-0.000,100.865,57.257,100.672
460,BP_To_sink5_2_SM_To_sink_door_L,StaticMesh_SM_To_sink_door_L,1054,968,1392,1228,338,260,852.559,1575.483,416.702,795.746,1615.230,492.588,-21.504,-94.100,-0.000,47.044,5.065,68.427
460,SM_To_soap6_162_SM_To_soap,StaticMesh_SM_To_soap,1113,463,1327,669,214,206,843.693,1535.227,468.233,795.746,1615.230,492.588,-21.504,-94.100,-0.000,10.982,10.982,18.792
460,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,0,677,299,827,299,150,721.539,1541.012,444.493,795.746,1615.230,492.588,-21.504,-94.100,-0.000,31.393,19.562,7.334
460,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,657,61,1228,61,571,652.641,1552.318,407.025,795.746,1615.230,492.588,-21.504,-94.100,-0.000,39.409,61.626,74.231
461,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,891,511,1392,1228,501,717,875.286,1549.423,420.327,797.055,1615.143,493.895,-21.737,-93.518,-0.000,100.865,57.257,100.672
461,BP_To_sink5_2_SM_To_sink_door_L,StaticMesh_SM_To_sink_door_L,1032,974,1392,1228,360,254,852.559,1575.483,416.702,797.055,1615.143,493.895,-21.737,-93.518,-0.000,47.044,5.065,68.427
461,SM_To_soap6_162_SM_To_soap,StaticMesh_SM_To_soap,1090,471,1297,674,207,203,843.693,1535.227,468.233,797.055,1615.143,493.895,-21.737,-93.518,-0.000,10.982,10.982,18.792
461,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,0,686,282,837,282,151,721.539,1541.012,444.493,797.055,1615.143,493.895,-21.737,-93.518,-0.000,31.393,19.562,7.334
461,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,667,47,1228,47,561,652.641,1552.318,407.025,797.055,1615.143,493.895,-21.737,-93.518,-0.000,39.409,61.626,74.231
462,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,877,526,1392,1228,515,702,875.286,1549.423,420.327,798.305,1615.072,495.156,-21.379,-92.919,-0.000,100.865,57.257,100.672
462,BP_To_sink5_2_SM_To_sink_door_L,StaticMesh_SM_To_sink_door_L,1015,990,1392,1228,377,238,852.559,1575.483,416.702,798.305,1615.072,495.156,-21.379,-92.919,-0.000,47.044,5.065,68.427
462,SM_To_soap6_162_SM_To_soap,StaticMesh_SM_To_soap,1069,486,1267,688,198,202,843.693,1535.227,468.233,798.305,1615.072,495.156,-21.379,-92.919,-0.000,10.982,10.982,18.792
462,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,0,703,265,856,265,153,721.539,1541.012,444.493,798.305,1615.072,495.156,-21.379,-92.919,-0.000,31.393,19.562,7.334
462,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,684,28,1228,28,544,652.641,1552.318,407.025,798.305,1615.072,495.156,-21.379,-92.919,-0.000,39.409,61.626,74.231
463,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,865,545,1392,1228,527,683,875.286,1549.423,420.327,799.514,1615.017,496.316,-20.554,-92.294,0.000,100.865,57.257,100.672
463,BP_To_sink5_2_SM_To_sink_door_L,StaticMesh_SM_To_sink_door_L,1001,1012,1392,1228,391,216,852.559,1575.483,416.702,799.514,1615.017,496.316,-20.554,-92.294,0.000,47.044,5.065,68.427
463,SM_To_soap6_162_SM_To_soap,StaticMesh_SM_To_soap,1048,507,1238,706,190,199,843.693,1535.227,468.233,799.514,1615.017,496.316,-20.554,-92.294,0.000,10.982,10.982,18.792
463,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,0,725,247,881,247,156,721.539,1541.012,444.493,799.514,1615.017,496.316,-20.554,-92.294,0.000,31.393,19.562,7.334
463,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,0,708,6,1228,6,520,652.641,1552.318,407.025,799.514,1615.017,496.316,-20.554,-92.294,0.000,39.409,61.626,74.231
464,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,850,573,1392,1228,542,655,875.286,1549.423,420.327,801.033,1614.968,497.584,-19.119,-91.436,0.000,100.865,57.257,100.672
464,BP_To_sink5_2_SM_To_sink_door_L,StaticMesh_SM_To_sink_door_L,986,1045,1392,1228,406,183,852.559,1575.483,416.702,801.033,1614.968,497.584,-19.119,-91.436,0.000,47.044,5.065,68.427
464,SM_To_soap6_162_SM_To_soap,StaticMesh_SM_To_soap,1022,536,1202,733,180,197,843.693,1535.227,468.233,801.033,1614.968,497.584,-19.119,-91.436,0.000,10.982,10.982,18.792
464,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,0,759,220,918,220,159,721.539,1541.012,444.493,801.033,1614.968,497.584,-19.119,-91.436,0.000,31.393,19.562,7.334
465,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,834,608,1392,1228,558,620,875.286,1549.423,420.327,802.567,1614.942,498.858,-17.128,-90.479,0.000,100.865,57.257,100.672
465,BP_To_sink5_2_SM_To_sink_door_L,StaticMesh_SM_To_sink_door_L,973,1088,1392,1228,419,140,852.559,1575.483,416.702,802.567,1614.942,498.858,-17.128,-90.479,0.000,47.044,5.065,68.427
465,SM_To_soap6_162_SM_To_soap,StaticMesh_SM_To_soap,995,573,1166,767,171,194,843.693,1535.227,468.233,802.567,1614.942,498.858,-17.128,-90.479,0.000,10.982,10.982,18.792
465,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,0,802,190,967,190,165,721.539,1541.012,444.493,802.567,1614.942,498.858,-17.128,-90.479,0.000,31.393,19.562,7.334
466,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,819,644,1392,1228,573,584,875.286,1549.423,420.327,803.965,1614.942,500.007,-14.866,-89.514,0.000,100.865,57.257,100.672
466,BP_To_sink5_2_SM_To_sink_door_L,StaticMesh_SM_To_sink_door_L,963,1134,1392,1228,429,94,852.559,1575.483,416.702,803.965,1614.942,500.007,-14.866,-89.514,0.000,47.044,5.065,68.427
466,SM_To_soap6_162_SM_To_soap,StaticMesh_SM_To_soap,971,611,1134,806,163,195,843.693,1535.227,468.233,803.965,1614.942,500.007,-14.866,-89.514,0.000,10.982,10.982,18.792
466,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,0,849,156,1024,156,175,721.539,1541.012,444.493,803.965,1614.942,500.007,-14.866,-89.514,0.000,31.393,19.562,7.334
467,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,804,682,1392,1228,588,546,875.286,1549.423,420.327,805.346,1614.966,501.121,-12.256,-88.461,0.000,100.865,57.257,100.672
467,BP_To_sink5_2_SM_To_sink_door_L,StaticMesh_SM_To_sink_door_L,954,1182,1392,1228,438,46,852.559,1575.483,416.702,805.346,1614.966,501.121,-12.256,-88.461,0.000,47.044,5.065,68.427
467,SM_To_soap6_162_SM_To_soap,StaticMesh_SM_To_soap,947,654,1103,850,156,196,843.693,1535.227,468.233,805.346,1614.966,501.121,-12.256,-88.461,0.000,10.982,10.982,18.792
467,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,0,902,116,1095,116,193,721.539,1541.012,444.493,805.346,1614.966,501.121,-12.256,-88.461,0.000,31.393,19.562,7.334
468,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,788,721,1392,1228,604,507,875.286,1549.423,420.327,806.624,1615.012,502.123,-9.562,-87.383,-0.000,100.865,57.257,100.672
468,SM_To_soap6_162_SM_To_soap,StaticMesh_SM_To_soap,924,696,1074,896,150,200,843.693,1535.227,468.233,806.624,1615.012,502.123,-9.562,-87.383,-0.000,10.982,10.982,18.792
468,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,0,959,72,1175,72,216,721.539,1541.012,444.493,806.624,1615.012,502.123,-9.562,-87.383,-0.000,31.393,19.562,7.334
469,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,769,764,1392,1228,623,464,875.286,1549.423,420.327,807.945,1615.086,503.121,-6.551,-86.149,0.000,100.865,57.257,100.672
469,SM_To_soap6_162_SM_To_soap,StaticMesh_SM_To_soap,900,744,1044,948,144,204,843.693,1535.227,468.233,807.945,1615.086,503.121,-6.551,-86.149,0.000,10.982,10.982,18.792
469,SM_To_towel_table_A6_141_SM_To_towel_table_A,StaticMesh_SM_To_towel_table_A,0,1026,15,1228,15,202,721.539,1541.012,444.493,807.945,1615.086,503.121,-6.551,-86.149,0.000,31.393,19.562,7.334
470,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,747,809,1392,1228,645,419,875.286,1549.423,420.327,809.257,1615.190,504.061,-3.410,-84.783,0.000,100.865,57.257,100.672
470,SM_To_soap6_162_SM_To_soap,StaticMesh_SM_To_soap,874,793,1015,1005,141,212,843.693,1535.227,468.233,809.257,1615.190,504.061,-3.410,-84.783,0.000,10.982,10.982,18.792
471,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,724,850,1392,1228,668,378,875.286,1549.423,420.327,810.430,1615.311,504.847,-0.554,-83.422,0.000,100.865,57.257,100.672
471,SM_To_soap6_162_SM_To_soap,StaticMesh_SM_To_soap,850,839,987,1059,137,220,843.693,1535.227,468.233,810.430,1615.311,504.847,-0.554,-83.422,0.000,10.982,10.982,18.792
472,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,690,896,1392,1228,702,332,875.286,1549.423,420.327,811.757,1615.484,505.653,2.599,-81.696,0.000,100.865,57.257,100.672
472,SM_To_soap6_162_SM_To_soap,StaticMesh_SM_To_soap,817,890,956,1123,139,233,843.693,1535.227,468.233,811.757,1615.484,505.653,2.599,-81.696,0.000,10.982,10.982,18.792
473,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,684,901,1392,1228,708,327,875.286,1549.423,420.327,811.964,1615.515,505.745,2.975,-81.406,0.000,100.865,57.257,100.672
473,SM_To_soap6_162_SM_To_soap,StaticMesh_SM_To_soap,811,896,951,1131,140,235,843.693,1535.227,468.233,811.964,1615.515,505.745,2.975,-81.406,0.000,10.982,10.982,18.792
474,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,585,963,1392,1228,807,265,875.286,1549.423,420.327,814.587,1616.007,506.788,7.447,-77.156,0.000,100.865,57.257,100.672
474,SM_To_soap6_162_SM_To_soap,StaticMesh_SM_To_soap,731,972,871,1228,140,256,843.693,1535.227,468.233,814.587,1616.007,506.788,7.447,-77.156,0.000,10.982,10.982,18.792
475,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,512,989,1392,1228,880,239,875.286,1549.423,420.327,815.934,1616.347,507.213,9.395,-74.453,0.000,100.865,57.257,100.672
475,SM_To_soap6_162_SM_To_soap,StaticMesh_SM_To_soap,679,1006,820,1228,141,222,843.693,1535.227,468.233,815.934,1616.347,507.213,9.395,-74.453,0.000,10.982,10.982,18.792
476,SM_To_towel_hanging4_153_SM_To_towel_hanging,StaticMesh_SM_To_towel_hanging,1350,678,1392,1159,42,481,933.495,1561.648,494.038,817.298,1616.767,507.547,10.985,-71.231,0.000,13.096,20.154,43.897
476,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,362,1009,1392,1228,1030,219,875.286,1549.423,420.327,817.298,1616.767,507.547,10.985,-71.231,0.000,100.865,57.257,100.672
476,SM_To_soap6_162_SM_To_soap,StaticMesh_SM_To_soap,616,1036,757,1228,141,192,843.693,1535.227,468.233,817.298,1616.767,507.547,10.985,-71.231,0.000,10.982,10.982,18.792
477,SM_To_towel_hanging4_153_SM_To_towel_hanging,StaticMesh_SM_To_towel_hanging,1272,697,1392,1154,120,457,933.495,1561.648,494.038,818.450,1617.194,507.739,11.912,-68.032,0.000,13.096,20.154,43.897
477,BP_To_sink5_2_SM_To_sink,StaticMesh_SM_To_sink,0,1019,1392,1228,1392,209,875.286,1549.423,420.327,818.450,1617.194,507.739,11.912,-68.032,0.000,100.865,57.257,100.672
477,SM_To_soap6_162_SM_To_soap,StaticMesh_SM_To_soap,552,1054,695,1228,143,174,843.693,1535.227,468.233,818.450,1617.194,507.739,11.912,-68.032,0.000,10.982,10.982,18.792
